100 3.3531e-05
200 2.4234e-05
300 3.3423e-05
400 4.1598e-05
500 4.959e-05
600 6.869e-05
700 6.4164e-05
800 6.2919e-05
900 7.097e-05
1000 7.5627e-05
1100 8.2796e-05
1200 8.7462e-05
1300 9.4797e-05
1400 0.000103819
1500 0.000242577
1600 0.000121552
1700 0.000128523
1800 0.000142934
1900 0.000151927
2000 0.000163424
2100 2.5403e-05
2200 0.000172677
2300 0.000179973
2400 0.000165746
2500 1.5941e-05
2600 0.000200511
2700 0.000210552
2800 0.00021012
2900 0.000209696
3000 0.00185941
3100 0.000350832
3200 0.000273699
3300 0.000235874
3400 0.000286858
3500 0.000250183
3600 0.000274097
3700 0.000282704
3800 0.000294128
3900 0.000301807
4000 0.000298525
4100 0.000281527
4200 0.000334568
4300 0.00234728
4400 0.000339014
4500 0.00450125
4600 0.00037476
4700 0.000245838
4800 0.000434704
4900 0.000346297
5000 0.000401772
5100 0.000371428
5200 0.000395024
5300 0.000431328
5400 0.000439984
5500 0.000415574
5600 0.000426358
5700 0.000428801
5800 0.000422048
5900 0.000428927
6000 0.000739507
6100 0.000463995
6200 0.000451511
6300 0.000487219
6400 0.00046762
6500 0.000526927
6600 0.000479019
6700 0.000489055
6800 0.000569062
6900 0.000582144
7000 0.000558143
7100 0.000485182
7200 0.000548113
7300 0.000529847
7400 0.000521679
7500 0.000559619
7600 0.000598881
7700 0.000549457
7800 0.00430616
7900 0.000560413
8000 0.000614034
8100 0.000679777
8200 0.000693275
8300 0.000664714
8400 0.000683717
8500 0.00081411
8600 0.000637704
8700 0.00433065
8800 0.000655868
8900 0.000746686
9000 0.00556194
9100 0.000751517
9200 0.000733769
9300 0.000650995
9400 0.000768035
9500 0.00205937
9600 0.000713183
9700 0.00475097
9800 0.000736558
9900 0.000710744
10000 0.00071467
10100 0.000728302
10200 0.000762041
10300 0.000715412
10400 0.000774728
10500 0.000770085
10600 0.000811915
10700 0.00078364
10800 0.000873622
10900 0.000505222
11000 0.000749009
11100 0.000759934
11200 0.000820223
11300 0.0008202
11400 0.00105625
11500 0.000786158
11600 0.000915354
11700 0.000954285
11800 0.000836596
11900 0.00268262
12000 0.0044348
12100 0.0135145
12200 0.0021248
12300 0.00486114
12400 0.000936932
12500 0.000881754
12600 0.000948665
12700 0.000971301
12800 0.00105694
12900 0.000884386
13000 0.000872886
13100 0.000925006
13200 0.000920913
13300 0.00100886
13400 0.00533514
13500 0.0128251
13600 0.00510596
13700 0.000972988
13800 0.00107103
13900 0.0010637
14000 0.00109632
14100 0.00456343
14200 0.00106135
14300 0.00099764
14400 0.00657482
14500 0.00674214
14600 0.00108071
14700 0.00129468
14800 0.00471861
14900 0.000926879
15000 0.00107797
15100 0.00120214
15200 0.0011553
15300 0.00116767
15400 0.00109039
15500 0.00595721
15600 0.00522241
15700 0.00115168
15800 0.00523197
15900 0.00107776
16000 0.00124128
16100 0.00108965
16200 0.00109987
16300 0.00101593
16400 0.00121542
16500 0.0152682
16600 0.00874252
16700 0.00566595
16800 0.00555188
16900 0.00338628
17000 0.00120124
17100 0.0012023
17200 0.00126652
17300 0.000786749
17400 0.00139999
17500 0.00126454
17600 0.00125523
17700 0.00650798
17800 0.0173411
17900 0.00137373
18000 0.00138713
18100 0.00118715
18200 0.00129677
18300 0.00132661
18400 0.00135908
18500 0.00589193
18600 0.00144412
18700 0.00147593
18800 0.00132624
18900 0.0012538
19000 0.00149233
19100 0.0133426
19200 0.00144704
19300 0.00140545
19400 0.00147796
19500 0.00144188
19600 0.00154076
19700 0.00141344
19800 0.00134202
19900 0.00138425
20000 0.00144571
20100 0.00145397
20200 0.00135759
20300 0.00149401
20400 0.0184121
20500 0.00844758
20600 0.00176356
20700 0.00552062
20800 0.00133316
20900 0.00181114
21000 0.00142281
21100 0.00551816
21200 0.00155329
21300 0.00730698
21400 0.00581294
21500 0.00560005
21600 0.00156392
21700 0.00543439
21800 0.00154437
21900 0.00180896
22000 0.00157573
22100 0.00156552
22200 0.00154733
22300 0.00614296
22400 0.00529123
22500 0.00550759
22600 0.007216
22700 0.00179615
22800 0.00397137
22900 0.00149984
23000 0.00436696
23100 0.00597277
23200 0.00582611
23300 0.00184237
23400 0.00590856
23500 0.00586024
23600 0.00169387
23700 0.00746241
23800 0.0018261
23900 0.0188796
24000 0.00861492
24100 0.0070375
24200 0.00573504
24300 0.00568026
24400 0.00678258
24500 0.00263095
24600 0.00354782
24700 0.00707312
24800 0.00998482
24900 0.00210713
25000 0.00394311
25100 0.00234897
25200 0.00201138
25300 0.00764471
25400 0.0020091
25500 0.0020436
25600 0.00213567
25700 0.00208169
25800 0.00579776
25900 0.00278649
26000 0.00190638
26100 0.0112215
26200 0.00952139
26300 0.00652932
26400 0.00597794
26500 0.00172489
26600 0.00681862
26700 0.00203228
26800 0.00845524
26900 0.00499607
27000 0.0183182
27100 0.00235568
27200 0.00676893
27300 0.00169669
27400 0.0055751
27500 0.00188572
27600 0.00203974
27700 0.0061097
27800 0.00621074
27900 0.0021881
28000 0.00244482
28100 0.00229079
28200 0.00964395
28300 0.00233238
28400 0.00222892
28500 0.00596694
28600 0.00964582
28700 0.00614311
28800 0.00380732
28900 0.00444902
29000 0.0131223
29100 0.00558944
29200 0.0022331
29300 0.00612565
29400 0.00632794
29500 0.00561896
29600 0.00500582
29700 0.00665868
29800 0.00231644
29900 0.00686504
30000 0.00240168
30100 0.00737622
30200 0.0073862
30300 0.00608049
30400 0.0071938
30500 0.00252066
30600 0.00569042
30700 0.00703463
30800 0.00520097
30900 0.0087595
31000 0.00599811
31100 0.00789406
31200 0.00714338
31300 0.00215675
31400 0.0069153
