100 4.53e-07
200 3.25e-07
300 2.95e-07
400 3.29e-07
500 2.92e-07
600 2.94e-07
700 4.45e-07
800 2.74e-07
900 2.5007e-05
1000 2.6e-07
1100 2.39e-07
1200 1.419e-06
1300 2.34e-07
1400 1.432e-06
1500 2.0037e-05
1600 2.87e-07
1700 2.27e-07
1800 2.51e-07
1900 2.74e-07
2000 2.56e-07
2100 2.88e-07
2200 3.181e-06
2300 2.66e-07
2400 4.41e-07
2500 2.27e-07
2600 3.7e-07
2700 2.51e-07
2800 2.14e-07
2900 1.371e-06
3000 2.5e-08
3100 2.282e-06
3200 2.53e-07
3300 2.51e-07
3400 2.74e-07
3500 3.745e-06
3600 5.19e-07
3700 2.7651e-05
3800 1.3886e-05
3900 1.166e-06
4000 8.73e-07
4100 3.09e-07
4200 2.93e-07
4300 1.516e-06
4400 2.43e-07
4500 2.44e-07
4600 2.42e-07
4700 7.672e-06
4800 1.038e-05
4900 7.381e-06
5000 1.322e-06
5100 2.83e-07
5200 2.82e-07
5300 2.94e-07
5400 2.1e-07
5500 2.43e-07
5600 3.12e-07
5700 3.2e-07
5800 6.956e-06
5900 7.4e-07
6000 2.5e-08
6100 2.38e-07
6200 2.94e-07
6300 6.724e-06
6400 1.417e-06
6500 1.3581e-05
6600 2.95e-07
6700 6.73e-07
6800 3.83e-07
6900 3.07e-07
7000 3.87e-07
7100 4.3e-07
7200 4.23e-07
7300 4.84e-07
7400 7.18e-07
7500 3.35e-07
7600 1.275e-06
7700 2.5e-08
7800 1.408e-06
7900 1.0302e-05
8000 5.87e-07
8100 3.5e-07
8200 1.5443e-05
8300 3.97e-07
8400 5.11e-07
8500 2.68e-07
8600 8.613e-06
8700 2.33e-07
8800 4.83e-07
8900 2.4e-08
9000 3.53e-07
9100 6.62e-07
9200 3.55e-07
9300 1.457e-06
9400 1.386e-06
9500 3.21e-07
9600 2.1359e-05
9700 2.43e-07
9800 2.5e-08
9900 3.4e-07
10000 2.38e-07
10100 3.8e-07
10200 2.8e-07
10300 1.1825e-05
10400 4.958e-06
10500 2.75e-07
10600 9.86e-07
10700 2.74e-07
10800 2.5e-07
10900 1.3008e-05
11000 2.47e-07
11100 3.12e-07
11200 1.296e-06
11300 1.42e-06
11400 2.75e-07
11500 3.93e-07
11600 8.64e-07
11700 8.218e-06
11800 2.52e-07
11900 2.39e-07
12000 4.65e-07
12100 4.73e-07
12200 3.721e-06
12300 2.71e-07
12400 4.706e-06
12500 1.303e-06
12600 3.62e-07
12700 5.81e-07
12800 4.02e-07
12900 2.4e-08
13000 2.5813e-05
13100 3.45e-07
13200 1.489e-06
13300 4.17e-07
13400 6.35e-07
13500 3.39e-07
13600 4.76e-07
13700 1.071e-06
13800 3.63e-07
13900 4.4e-07
14000 1.504e-06
14100 8.766e-06
14200 1.736e-06
14300 7.03e-07
14400 4.08e-07
14500 3.53e-07
14600 1.691e-06
14700 3.85e-07
14800 3.697e-06
14900 2.95e-07
15000 1.634e-06
15100 5.154e-06
15200 2.73e-07
15300 7.38e-07
15400 2.5e-08
15500 6.84e-07
15600 4.81e-07
15700 3.44e-07
15800 4.13e-07
15900 4.77e-07
16000 3.01e-07
16100 1.563e-06
16200 3.18e-07
16300 1.9143e-05
16400 1.4042e-05
16500 2.47e-07
16600 1.68e-06
16700 2.97e-07
16800 2.46e-07
16900 2.9231e-05
17000 1.369e-06
17100 9.1e-06
17200 1.505e-06
17300 7.05e-07
17400 1.466e-06
17500 3.37e-07
17600 3.38e-07
17700 4.29e-07
17800 2.22e-07
17900 3.58e-07
18000 1.6778e-05
18100 2.21e-07
18200 1.9282e-05
18300 8.33e-06
18400 6.25e-07
18500 1.0992e-05
18600 5e-07
18700 1.4991e-05
18800 3.38e-07
18900 4.04e-07
19000 2.5e-08
19100 4.25e-07
19200 1.656e-06
19300 9.444e-06
19400 4.35e-07
19500 1.4719e-05
19600 3.13e-07
19700 6.26e-07
19800 2.5171e-05
19900 3.2905e-05
20000 2.69e-07
20100 8.27e-07
20200 2.4e-08
20300 2.68e-07
20400 3.38e-07
20500 3.2e-07
20600 4.98e-07
20700 8.73e-07
20800 2.92e-07
20900 5.21e-07
21000 3.71e-07
21100 2.5e-08
21200 5.59e-07
21300 2.4e-08
21400 3.22e-07
21500 4.26e-07
21600 1.511e-06
21700 5.08e-07
21800 4.53e-07
21900 4.08e-07
22000 3.947e-06
22100 5.62e-07
22200 1.573e-06
22300 4.01e-07
22400 2.6e-07
22500 1.116e-06
22600 4e-07
22700 2.5e-08
22800 8.06e-07
22900 6.56e-07
23000 5.31e-07
23100 5.22e-07
23200 3.41e-07
23300 3.49e-07
23400 3.84e-07
23500 6.62e-07
23600 3.49e-07
23700 3.85e-07
23800 1.4832e-05
23900 4.67e-07
24000 4.5e-07
24100 1.2575e-05
24200 6.71e-07
24300 3.53e-07
24400 2.98e-07
24500 3.99e-07
24600 3.47e-07
24700 2.96e-07
24800 4.4e-07
24900 9.67e-07
25000 3.27e-07
25100 3.24e-07
25200 6.22e-07
25300 5.26e-07
25400 5.09e-07
25500 5.09e-07
25600 2.069e-06
25700 6.253e-06
25800 1.125e-06
25900 3.93e-07
26000 4.176e-05
26100 2.1373e-05
26200 4.74e-07
26300 4.59e-07
26400 4.35e-07
26500 2.489e-05
26600 3.31e-07
26700 1.7153e-05
26800 5.91e-07
26900 4.04e-07
27000 7.52e-07
27100 1.492e-06
27200 3.64e-07
27300 1.074e-06
27400 1.603e-06
27500 2.98e-07
27600 2.5e-08
27700 4.14e-07
27800 8.594e-06
27900 9.95e-07
28000 1.559e-06
28100 1.405e-06
28200 5.26e-07
28300 2.5881e-05
